ID,Name,Lat,Lon,Archive,Proxy,minYear,maxYear,Resolution,Include in composite,First Author,Publication Year,DOI
Ocean2kHR_016,Ocean2kHR-IndianAqabaHeiss1994AQ19,29.42,34.97,coral,d18O,1886,1992,  1,no,Heiss,1999,'NaN'
Ocean2kHR_008,Ocean2kHR-IndianNingalooKuhnert2000,-21.905,113.965,coral,d18O,1879,1995,<1,no,Kuhnert,2000,'10.1007/s005310050300'
LPD378db911,Ocean2kHR-IndianWAGrowthAbrolhosCooper2012,-28.4667,113.7667,coral,calicifcationRate,1900,2010,  1,no,Cooper,2012,'10.1126/science.1214570'
LPDaa786707,Ocean2kHR-IndianWAGrowthBundegiCooper2012,-21.8333,114.1833,coral,calicifcationRate,1900,2010,  1,no,Cooper,2012,'10.1126/science.1214570'
LPDe1fb72db,Ocean2kHR-IndianWAGrowthClerkeCooper2012,-17.2667,119.3667,coral,calicifcationRate,1900,2010,  1,no,Cooper,2012,'10.1126/science.1214570'
LPD3100fe0a,Ocean2kHR-IndianWAGrowthCoralBayCooper2012,-23.0333,113.8167,coral,calicifcationRate,1900,2010,  1,no,Cooper,2012,'10.1126/science.1214570'
LPD24dd89b2,Ocean2kHR-IndianWAGrowthImperieuseCooper2012,-17.5167,118.9667,coral,calicifcationRate,1900,2010,  1,no,Cooper,2012,'10.1126/science.1214570'
LPD8bd4e07e,Ocean2kHR-IndianWAGrowthTantabiddiCooper2012,-21.9,113.9667,coral,calicifcationRate,1900,2010,  1,no,Cooper,2012,'10.1126/science.1214570'
Ocean2kHR_169,Ocean2kHR-PacificClippertonLinsley2000,10.2773,-109.2131,coral,d18O,1894,1994,<1,no,Linsley,2000,'10.1029/1999PA000428'
Ocean2kHR_163,Ocean2kHR-PacificFelis2009OgasawaraJapan,27.1059,142.1941,coral,d18O,1872,1995,<1,no,Felis,2009,'10.1130/G25581A.3'
Ocean2kHR_164,Ocean2kHR-PacificFelis2009OgasawaraJapan,27.1059,142.1941,coral,Sr/Ca,1872,1995,<1,no,Felis,2009,'10.1130/G25581A.3'
Ocean2kHR_167,Ocean2kHR-PacificGBRDruffel1999,-22.1,153,coral,d18O,1638,1983,  1,yes,Druffel,1999,'10.1029/1999JC900212'
Ocean2kHR_190,Ocean2kHR-PacificGBRWei2009,-16.7167,146.0333,coral,d18O,1807,2004,  5,yes,Wei,2009,'10.1016/j.gca.2009.02.009'
Ocean2kHR_191,Ocean2kHR-PacificGBRWei2009,-16.7167,146.0333,coral,Sr/Ca,1807,2004,  5,yes,Wei,2009,'10.1016/j.gca.2009.02.009'
Ocean2kHR_154,Ocean2kHR-PacificGorman2012Vanuatu,-15.94,166.04,coral,d18O,1843,2008,<1,yes,Gorman,2012,'10.1029/2012PA002302'
Ocean2kHR_135,Ocean2kHR-PacificKiritimatiEvans1998,1.6792,-157.2473,coral,d18O,1938,1994,<1,no,Evans,1998,'10.1038/29424'
Ocean2kHR_147,Ocean2kHR-PacificLinsley2006Rarotongad18O2R,-21.2378,-159.8278,coral,d18O,1727,1997,<1,yes,Linsley,2006,'10.1029/2005GC001115'
Ocean2kHR_150,Ocean2kHR-PacificLinsley2006Rarotongad18O3R,-21.2378,-159.8278,coral,d18O,1875,2000,<1,no,Linsley,2006,'10.1029/2005GC001115'
Ocean2kHR_152,Ocean2kHR-PacificLinsley2006Rarotongad18O99,-21.2378,-159.8278,coral,d18O,1907,2000,<1,no,Linsley,2006,'10.1029/2005GC001115'
Ocean2kHR_179,Ocean2kHR-PacificNauruGuilderson1999,-0.53296,166.9283,coral,d18O,1898,1995,<1,no,Guilderson,1999,'10.1029/1999PA900024'
Ocean2kHR_160,Ocean2kHR-PacificNurhati2011,5.87,-162.13,coral,d18O,1886,1998,<1,no,Nurhati,2011,'10.1175/2011JCLI3852.1'
Ocean2kHR_161,Ocean2kHR-PacificNurhati2011,5.87,-162.13,coral,Sr/Ca,1886,1998,<1,no,Nurhati,2011,'10.1175/2011JCLI3852.1'
Ocean2kHR_181,Ocean2kHR-PacificPalaurockislandsOsborne2014,7.2708,134.3837,coral,d18O,1899,2008,<1,no,Osborne,2014,'10.1007/s00338-014-1146-1'
Ocean2kHR_183,Ocean2kHR-PacificPalauulongchannelOsborne2014,7.2859,134.2503,coral,d18O,1793,2008,<1,yes,Osborne,2014,'10.1007/s00338-014-1146-1'
Ocean2kHR_144,Ocean2kHR-PacificQuinn2008Rabaul,-4.1916,151.9772,coral,d18O,1867,1998,<1,no,Quinn,2006,'10.1029/2005JC003243'
Ocean2kHR_145,Ocean2kHR-PacificQuinn2008Rabaul,-4.1916,151.9772,coral,Sr/Ca,1867,1998,<1,no,Quinn,2006,'10.1029/2005JC003243'
Ocean2kHR_174,Ocean2kHR-PacificVanuatuKilbourne2004,-15.7,167.2,coral,d18O,1929,1992,<1,no,Kilbourne,2004,'10.1029/2004PA001033'
Ocean2kHR_175,Ocean2kHR-PacificVanuatuKilbourne2004,-15.7,167.2,coral,Sr/Ca,1929,1992,<1,no,Kilbourne,2004,'10.1029/2004PA001033'
SAm_005,SAm-CAN12.Neukom.2011,-41,-71,tree,TRW,1645,1992,  1,yes,Neukom,2011,'10.1007/s00382-00010-00793-00383'
SAm_010,SAm-CAN15.Neukom2011,-41.17,-71.92,tree,TRW,1582,1991,  1,yes,Neukom,2011,'10.1007/s00382-00010-00793-00388'
SAm_015,SAm-CAN6.Neukom.2014,-38.5,-71.5,tree,TRW,1436,2006,  1,yes,Neukom,2014,'10.1038/NCLIMATE2174'
SAm_020,SAm-CAN9.Neukom.2014,-39.33,-71.25,tree,TRW,1636,2006,  1,yes,Neukom,2014,'10.1038/NCLIMATE2174'
SAm_0243,SAm-LagunaAculeo.vonGunten.2009,-33.85,-70.92,lake sediment,reflectance,856,1997,  1,yes,von,2009,'10.1177/0959683609336573'
SAm_025,SAm-LagunaChepical.deJong.2013,-32.2667,-70.5,lake sediment,reflectance,-1161,2005,  1,yes,de,2013,'10.5194/cp-9-1921-2013'
SAm_032,SAm-LagunaEscondida.Elbert.2013,-45.5167,-71.8167,lake sediment,Bsi,400,2008,  1,yes,Elbert,2013,'10.1016/j.palaeo.2012.11.013'
SAm_035,SAm-QuelccayaIce.Thompson.2013,-13.9333,-70.8333,glacier ice,d18O,226,2009,  1,yes,Thompson,2013,'10.1126/science.1234210'
SAm_051,SAm-chil017.Szeicz.2000,-43,-72.5,tree,TRW,1646,1986,  1,yes,Szeicz,2000,'NA (Book Chapter: Dendrochronological studies of Pilgerodendron uviferum in southern South America. In: Dendrochronología en América Latina. F. Roig. Mendoza Editorial Nacional de Cuyo: 245-270.)'
